score,id,name,status,link,urlname,description,created,city,untranslated_city,country,localized_country_name,localized_location,state,join_mode,visibility,lat,lon,members,organizer_id,organizer_name,organizer_bio,timezone,category_id,category_name
1.0,31286858,Hatha Yoga with Olga,active,https://www.meetup.com/Hatha-Yoga-with-Olga/,Hatha-Yoga-with-Olga,"<p>Let's come together at Benchakiti Park in Bangkok to practice yoga together. It will be an easy going practice to relax your body and mind. &lt;br&gt; All levels are welcome!</p>
<p>Join this line group for more details: <a href=""https://line.me/R/ti/g/cR9IOSK0j9"">https://line.me/R/ti/g/cR9IOSK0j9</a> <br></p>",1551496032,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,201,270527950,Olga,,Asia/Bangkok,9,Fitness
1.0,19167228,"Bangkok The Answer of ""Why We Live"" in Buddhism Meetup",active,https://www.meetup.com/Bangkok-The-Answer-of-Why-We-Live-in-Buddhism-Meetup/,Bangkok-The-Answer-of-Why-We-Live-in-Buddhism-Meetup,"Are you searching for meaning in your life? Have you ever felt happiness in your life... ...never lasts? This Buddhist group has a great positive, multi-cultural atmosphere that helps people search for the answer to life's biggest questions. Through the teachings of Buddha and historical Pure Land Buddhist teachers we understand better the direction our life needs to take in order to find the purpose of life. We offer video lectures and have meetings to discuss how to obtain an absolute form of happiness. I hope you'll stop by and attend a meeting when you have a chance! Below, you'll find some more information about what Buddhism is all about as well as our contact info and location. In Buddhism, we learn that there are two kinds of joy. Relative Happiness All the happiness we know is called Relative Happiness. Money, status, fame, wealth, family, friends, and our loved ones are all included in this category. Politics, economics, medicine, and the arts also try to provide us with Relative happiness. We seek for this type of happiness day in, day out hoping we can attain true satisfaction from it. Absolute Happiness We are all seeking for a happiness which will truly last. This kind of happiness is called Absolute Happiness. The purpose of life is to attain it as quickly as possible while still alive. Learn more at our meetups and check out some of our topics: The Law of Cause and Effect Six Good Deeds that Bring Happiness Mirror of Truth Dark Mind is the Root Cause of Suffering",1448859839,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,1199,201009365,Misa,,Asia/Bangkok,22,New Age & Spirituality
1.0,31301734,Weekend Trips - Unseen Thailand,active,https://www.meetup.com/Weekend-Trip-Unseen-Thailand/,Weekend-Trip-Unseen-Thailand,"<p>This group is for like minded people who wish to explore Thailand on weekends. Sometimes Day trips and Sometimes overnight stay with mix of Hiking, Mountain Climbing, Caving, Scenic Boatrides and Temple visits... I prefer smaller groups (8 ppl or less) compared to 15 -20 people because its cozy and we actually get to know each other :-)</p>",1551667826,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,approval,public_limited,13.73,100.5,370,225735469,Lita,"Single, Fun Loving and Spontaneous yet Conservative in Values 
Always ready to travel and explore ;-) 
Open to meeting new people and making new friends",Asia/Bangkok,23,Outdoors & Adventure
1.0,31574253,Bangkok X7: The Free Extreme Outdoor Bootcamp,active,https://www.meetup.com/Bangkok-X7-Free-Outdoor-Bootcamp/,Bangkok-X7-Free-Outdoor-Bootcamp,"<p>We are a free bootcamp workout group. We meet at Benkakitti Park (the one with the big lake in the middle) 2-3 times per week for a vigorous one-hour workout.&nbsp;</p>
<p><span>The workout can be quite hard, and a calorie burn of &gt;600 is not unusual. A typical workout challenges the group to run one 2 KM lap around the park while stopping at 3-4 ""X stations"" where we do sets of push-ups, sit-ups, jumping jacks, planks, mountain climbers, step-ups, lunges, sprints and the like. A ""favorite"" feature is the ""push-run"" back to the starting point whereby the group runs in a line while the last person drops and does a push-up before catching up with the group and changing places with the next person in line.</span></p>
<p>Each session has someone who volunteers to ""Q"" or design/lead the workout. So, every workout is different.</p>
<p>On weekends, we often have coffee afterwards, so there is a nice social angle to this.</p>
<p>While there isn't any formal storage area, most members leave their personal belongings at the starting point.</p>
<p><b>A word about RSVPs/Participation</b></p>
<p>As the X7 organizers will plan the workout based on the number of attendees who have confirmed that they will be there (RSVP'd), we kindly ask that:</p>
<p><b>-If you do sign up, please show up so we don't waste time looking/waiting for you</b></p>
<p><b>-If you cannot make it, please cancel</b></p>
<p>Thank you</p>",1554600286,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,143,79372192,James Reinholdt,,Asia/Bangkok,9,Fitness
1.0,29788806,Let's be vulnerable,active,https://www.meetup.com/Lets-be-vulnerable/,Lets-be-vulnerable,"<p><b>""Find the courage to be authentic. Not everyone will like you, but no one can if they don’t get a chance to know you.""</b> <i>(Lori Deschene)</i></p>
<p>Hiii, I’m Claudia and I'm a Transformational Coach. <br>In my coaching I help people grow and become their real self – a self that is comfortable with being vulnerable and that is authentic.</p>
<p>Vulnerability is mostly defined as a weakness, but for me is where you open the doors for acceptance and compassion. Dr. Brené Brown says that “vulnerability is the birthplace of love, belonging, joy, courage, empathy and creativity” and that’s what I want to help you to achieve in this group journey together.</p>
<p>These are a few symptoms of lack of vulnerability and authenticity, we will discuss others during our meetings, just in case you are wondering how it looks like:</p>
<p>• Difficulties to say NO to others <br>• Don’t feel comfortable asking for help <br>• Negativity is priority in your mind <br>• Seek perfection constantly <br>• Need to be right <br>• Afraid of what people will think about you <br>• No able to say sorry when needed <br>• Always pressured about performance <br>• Be very critical to your own self <br>• Always needing approval from others <br>• Feel lonely or misunderstood <br>• Don’t have a voice in this world <br>• Feels like other people’s time/projects/ideas is more important than yours</p>
<p>And maybe, maybe, we never know….. some can be applied to you, if the answer is YES, I believe this group will be a good way for spending your Tuesday’s nights. <br>Looking forward to meet you there!</p>
<p>Some rules for these group meetings: <br>- Be on time. <br>- Be open to speak up <br>- Be open to listen <br>- Respect others <br>- This sessions will be treated as confidential (just come if you are ok with this part), it’s a safe space to talk and share your thoughts <br>- Be all IN and commit to the process</p>
<p><span>Fee: 600 THB is the fee per meetup session / There will be 2 meetups a month.</span> <br></p>
<p><i>First time will be free of charge, come, experience, and take a look if it is a group for you :)</i></p>",1536811406,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,429,188232738,Claudia Gomes,"Hi! I'm Claudia, I facilitate a thoughtful thinking process for you to reconnect with your inner self, creating positive impact in your personal life, professional relationships and your confidence. For more information, click: www.claudiagomes.coach",Asia/Bangkok,22,New Age & Spirituality
1.0,7866322,TechGrind,active,https://www.meetup.com/TechGrind/,TechGrind,"<p><strong>TechGrind</strong> is Asia's premier startup ecosystem. Made <em>by startups, for startups</em>. We are both an online and offline community with the sole focus of enabling entrepreneurs from all walks of life to succeed in building their ventures. From pitching contests, hackathons, workshops, and the strongest entrepreneurship network in Asia with global ties to the strongest networks around the world, <strong>TechGrind</strong> is all about helping people build amazing things and take ideas from concept to consumer.</p>
<p><span><strong>Most importantly - TechGrind</strong> was founded by and will always be run by entrepreneurs just like you. We are a collective of startups and investors from across Asia. Our doors are always open. We are here to build our own ventures as well as help you building yours: this is what an ecosystem actually means. Helping fellow entrepreneurs realize their visions, learn from each other's mistakes, and create a thriving innovation ecosystem across Asia. We strive to make entrepreneurship a legitimate and viable career path for anyone who wishes to take ownership of their future and change the status quo.</span></p>
<p><span>Visit us at:&nbsp;<a href=""http://www.techgrind.asia/"">http://www.techgrind.asia/</a></span></p>
<p><span>Join and like us on Facebook:&nbsp; <br></span><a href=""https://www.facebook.com/groups/techgrind/"">https://www.facebook.com/groups/techgrind/</a><span>&nbsp; <br></span><a href=""https://www.facebook.com/tgincvc/"">https://www.facebook.com/tgincvc/</a><br></p>
<p><span> <br></span></p>
<p><span> <br></span></p>",1364818318,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,3844,28322002,Efraim Pettersson,,Asia/Bangkok,34,Tech
1.0,29533223,WOMEN WHO CODE BKK,active,https://www.meetup.com/WOMEN-WHO-CODE-BKK/,WOMEN-WHO-CODE-BKK,<p>Women AND men who want to exchange anything from software ideas to learning how to get into the tech field.<br>EXPERIENCE - EXCHANGE - EXCEL<br>NO EXPERIENCE OR PROGRAMMING SKILLS REQUIRED.</p>,1534354351,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,841,249486287,Wannapanee Dasananjali,,Asia/Bangkok,34,Tech
1.0,25812950,Bangkok Forex Introduction Meetup,active,https://www.meetup.com/Bangkok-Forex-Beginners-Meetup/,Bangkok-Forex-Beginners-Meetup,"<p>The Foreign Exchange Market (FX or Forex) is now available to anyone with a PC, smartphone or tablet and an internet connection. However, many people still have misconceptions or wrong ideas about what is involved with trading on the Foreign Exchange. The purpose of this meetup is to provide information and remove the mystery that surrounds Foreign Exchange Market trading.</p>
<p>By the end of this meetup, you will understand what the Foreign Exchange Market is, and if so inclined, how you can use this knowledge to earn extra income from trading on the Foreign Exchange Market. Specifically, the topics covered during this meetup are as follows:</p>
<p>· Comparison of various investment instruments· Overview of the Foreign Exchange Market· The role of the broker in the Foreign Exchange Market· How to find and choose a reputable broker· Question and answer session <br></p>
<p>“This is a group for anyone interested in trading Forex, particularly beginners who would like information on how to get started. There is no cost or risk involved. The meetup is just to give guidance, answer questions and explain how to start trading Forex. Presentation is given by a full time Forex trader and coach.</p>",1504766699,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,47,182690568,Rick Ray,"Originally from the USA, but have lived in Thailand for 29 years. Although my career was in the scuba diving industry, I've retired from that and now teach and trade Forex full time.",Asia/Bangkok,2,Career & Business
1.0,30768596,Become a Professional Coach,active,https://www.meetup.com/Become-an-Excellence-Coach/,Become-an-Excellence-Coach,"<p>Are you passionate about helping people achieve excellence in any area of their personal, professional life or in empowering your own life? Then you are joining the right community.&nbsp;&nbsp;</p>
<p><img alt=""photo-1508834633996-7ca4bc707cf8.jpg"" src=""https://static.wixstatic.com/media/e58c4a_0c9124a24205425d9c1f969ea1d37883~mv2_d_1930_1322_s_2.jpg/v1/fill/w_461,h_315,al_c,q_80,usm_0.66_1.00_0.01/photo-1508834633996-7ca4bc707cf8.webp""></p>
<p>Are you ready to level up yourself? You may be looking for a new career? Want to work from home or online at your own pace? Want to maximize your income or profession? Or you may be an employed professional, executive, leader, business owner or even a CEO? No matter what personal or professional background you come from, if your calling is to harness excellence in others and yourself, it is crucial that you gain these powerful skills.</p>
<p>Or, you may be passionate about becoming a coach. Then we could help you jump-start your career as a professional coach in any area you specialize in or you desire. Coaching is a multi-billion dollar industry that is growing rapidly as a crucial 21st century skill. Most of all, coaching is an empowering and fulfilling career that branches out to many niches of interests such as Life Coaching, Executive Coaching, Business Coaching, Leadership Coaching, Spiritual Coaching, and more.&nbsp;&nbsp;</p>
<p>We will organize workshops and networking event's where you can explore powerful skills, meet like-minded and inspiring people, and gain new opportunities. We are equipped to guide you in a variety of ways, from sharing empowerment tools to facilitating professional coach training and accreditation.&nbsp;&nbsp;</p>
<p>Join us even if you are a total beginner to the coaching profession or are already an established coach, as this space is for everyone to learn from each other &amp; grow together.&nbsp;&nbsp;</p>
<p>Note: All our coaching interventions are aligned with the International Coach Federation.</p>",1545731157,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,158,198077536,Fernando Hettiyadura,"I'm Fernando. I help individuals achieve their maximum potential in personal and professional lives in creative and inspiring ways... If you would like to master the art of life, feel free to say hi. Kindness and Peace...",Asia/Bangkok,14,Health & Wellbeing
1.0,24580724,Bangkok Events Club,active,https://www.meetup.com/Bangkok-Events-Club/,Bangkok-Events-Club,"<p>Bangkok Networking group is for everybody in Bangkok who are interested in Events, Weekend Getaways, Trips, Training, Courses and Workshops happening in Bangkok.</p>
<p>Events in Bangkok include:</p>
<p>• Courses and Workshops: Film Making Workshops, Photography Classes, Acting Classes, Dance Lessons, Music Classes.</p>
<p>• Education, Professional Development andTechnical Events: Training on new technology and other technical sessions.</p>
<p>• Career &amp; Job Events: Talent Hunt, Auditions and Screening</p>
<p>• Business Events by Business Owners, Startups and Entreprenuers. • Movie, Music and other Entertainment events.</p>
<p>• Travel and Trips: Weekend Getaways, Outdoor Adventures, Hiking, Trekking.</p>
<p>• Socializing and Networking events: Casually Meet and network with people in Bangkok. We conduct regular meetups to get together with like minded people. If you are interested teaching what you love or organizing an event or going on a trip, you are welcome to host an event in Bangkok events group.""</p>",1498020283,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,2556,229569590,Tracy Gordan,,Asia/Bangkok,31,Socializing
1.0,28666100,Healthy Lifestyle & Wellness,active,https://www.meetup.com/Healthy-Lifestyle-Wellness/,Healthy-Lifestyle-Wellness,"<p>A must-join group for anyone interested in health and wellbeing! Whether you're already a wellness-junkie, or just starting out on your journey to health, our goal is to create a community where you can learn about all aspects of wellness, including nutrition, movement, mindfulness, alternative medicine, functional medicine, biohacking and more. We'll be arranging events every month to empower you with all the knowledge and resources you need to enjoy optimal quality of life.</p>",1527842094,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,343,195186508,Joy Menzies,,Asia/Bangkok,14,Health & Wellbeing
1.0,20274394,Capitol Toastmasters Community Club Meetup,active,https://www.meetup.com/Capitol-Toastmasters-Community-Club-Meetup/,Capitol-Toastmasters-Community-Club-Meetup,"<p>Welcome to Capitol Toastmasters Club, Bangkok, Thailand</p> 
<p>Please join us for a fun and exciting Toastmaster meeting. We meet every Tuesday at 6.30 pm for around 2 hours. Meetings take place in Sheraton Grande Sukhumvit Hotel at Asoke.</p> 
<p>Learn How to Communicate with Confidence and Impact</p> 
<p>Have you ever felt like expressing your opinion in front of others, but something held you back inside? Perhaps it was a lack of confidence, or not knowing what to say in the heat of the moment. It's a common problem that holds many people back from advancing in their career and personal ambitions.</p> 
<p>Toastmasters provides the perfect training ground for you to practice conveying your messages with confidence and passion. At our club, you can develop the skills you need to become a lifelong leader. Our organization has helped many people advance to senior management and executive positions, improve their relationships with family and friends, and become more effective communicators and leaders.</p> 
<p>Who are the Capitol Toastmasters?</p> 
<p>“Cappies” come from many backgrounds. Our current group includes business professionals, expatriates, executives, entrepreneurs, parents and college graduates.</p> 
<p>We meet together each week with the shared purpose of developing our communication and leadership skills. Besides the speaker role, which Toastmasters is most well known for, members also participate as event hosts, evaluators, and numerous other structured leadership functions at every meeting.</p> 
<p> Capitol Toastmasters is the largest and most diverse toastmasters club in Bangkok</p> 
<p>There are several Toastmasters clubs in the Bangkok area, and it's a good idea to visit a few of them. With more than 70 members, Capitol Toasmasters is currently the largest and most diverse club in Bangkok.</p> 
<p>Members come from across the world. With members from more than 30 countries, club meetings are always culturally diverse. Visit one of our meetings and you'll sense an environment mixing a strong professional atmosphere with a little bit of fun, a lot of humor, and an array of individual cultural perspectives that help make our meetings the highlight of the week.</p> 
<p>How do I visit as a guest?</p> 
<p>Guests are always welcome to attend any of our regular meetings. We meet on the following days and times:</p> 
<p>Every Tuesday at 6:30 - 8:30 PM</p> 
<p>Cost: 200 Baht per person, paid at the door.</p> 
<p>Location: Sheraton Grande Sukhumvit Hotel It is located next to the BTS Asoke and MRT Sukhumvit stations. We are usually on the second level, but just ask in the lobby and they will direct you to our meeting. Directions: Due to the high traffic on Sukhumvit around our meeting time, it is recommended that you take the skytrain or subway to the hotel. Our meeting room is just a few steps away. Here’s how to get there:</p> 
<p>1. Get off at the Asoke BTS/MRT exit. If at the MRT station, walk to the BTS terminal.</p> 
<p>2. Find Exit 1, and continue westward another 30 meters. You'll see a large sign out in front of the Sheraton Grand.</p> 
<p>3. We typically meet on the second floor; you’ll see a large Toastmasters banner outside our room. The hotel staff is very helpful and will guide you to our room.</p> 
<p>A final note about the club</p> 
<p>Guests and new members come for the personal development opportunities. They find themselves staying for the contacts they meet and the friendships they develop from all over the world. It’s true we grow together at every meeting. But we also have fun together. We look forward to having you as one of our guests.</p>",1470213308,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,335,78492762,Tim Cornwall,,Asia/Bangkok,2,Career & Business
1.0,29971951,Lilly's Yoga Pad,active,https://www.meetup.com/Lillys-Yoga-Pad/,Lillys-Yoga-Pad,"<p>A homely and relaxed studio based in Ekkamai offering Hatha Yoga, Vinyasa Flow and Yin Yoga.&nbsp;<span>All lessons are 1 hour long and the studio opens 30 minutes before the lesson and closes 30 minutes after the lesson so feel free to come and chill before or hang around for a chat after.</span></p>
<p><span> 🙏💙🙏💙🙏💙🙏💙🙏💙🙏💙🙏💙🙏💙🙏💙🙏💙🙏💙🙏💙🙏<br><br></span></p>
<p><span>Lilly is from the UK and has lived in Asia for 12 years. She is a certified yoga instructor and has taught yoga, mediation and relaxation in China, England, Nepal &amp; Thailand. She is an advocate for education for all and has been volunteering in a variety of roles for the past 10 years supporting this. She is also a cat lover and is the proud mumma to 3 cats 🐱🐱🐱</span></p>",1538041185,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,362,217234135,Lilly,,Asia/Bangkok,14,Health & Wellbeing
1.0,20936853,Bangkok Kirtan Meetup,active,https://www.meetup.com/Bangkok-Kirtan-Meetup/,Bangkok-Kirtan-Meetup,"<p>Come and sing! Let's raise our vibration (•ᴗ•) Singing together is a profoundly human activity. All ages, cultures and backgrounds welcome! Families and small kids welcome! <br> <br>Kirtan (pronounced <i>keer-tahn</i>) is a musical conversation, where we sing ancient mantras set to music.&nbsp;Typically it is done with a leader who ""calls"" the mantra, and the group who ""echoes"" the mantra, so we are singing back and forth to one another. <br></p>
<p>We set the mantras to music (as opposed to just speaking the words) because music bypasses the conscious, rational processes of the brain and helps access our emotions directly. Kirtan helps you tap into feelings of love, devotion, peace, and unity that are already present within your heart. <br></p>
<p><span>Kirtan is equal parts science and art. Humans figured out long ago that singing this way nourishes the mind, body and soul. By chanting together, we entrain our individual vibrations and raise each other up in a positive, loving way. Kirtan feels awesome! </span><span>You don't have to have any musical talent or experience with yoga to enjoy kirtan - it is for everyone.</span> <br></p>
<p> <br>Part of the beauty of kirtan is that it operates on many levels simultaneously. <br>Kirtan can: <br>♢ increase lung capacity to create deeper breathing <br></p>
<p>♦ restore balance between the right and left hemispheres of the brain, and between the physical and subtle bodies</p>
<p>♢ cultivate a meditative practice of being in the moment with the music -- turn off the anxious monkeymind ;)</p>
<p>♦ activate the parasympathetic nervous system, creating the relaxed state necessary for the body to heal itself</p>
<p>♢ provide an authentic way to spend time with people from many cultures and walks of life</p>
<p><span>♦ empower your energy system with the healing frequencies contained in ancient mantras</span></p>
<p>♢ help you connect with the divine aspects of yourself <br></p>
<p>The kirtan experience can be different from day to day and from one song to the next. Sometimes the energy is euphoric and powerful, inspiring dancing and drumming. Other times it is calm, introspective, nurturing and subtle. Afterwards, it always seems to feel like you got what you needed! <br> <br>Kirtan is an ancient practice yet it is constantly evolving. DJs and MCs are adding to the musical conversation, like DJ Drez --&nbsp;<a href=""https://bit.ly/2qeDbfe"">https://bit.ly/2qeDbfe</a> <br> <br>Other modern kirtan artists to check out: Krishna Das --&nbsp;<a href=""https://bit.ly/2EuP4CO"">https://bit.ly/2EuP4CO</a>&nbsp;, Jai Uttal, Wah, Deva Premal &amp; Miten, MC Yogi, DJ Drez, Ben Leinbach. <br> <br>♦ ♦ ♦ Our kirtan is 100% donation based, and your donations support bringing music classes to children in Bangkok through the Khlong Toey Music Program. ♦ ♦ ♦</p>",1477634322,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,410,9498397,Cheryl Chaffee,I like the idea of people from different yoga studios coming together as a larger community.,Asia/Bangkok,14,Health & Wellbeing
1.0,32508720,Bangkok International Friends Meetup Group,active,https://www.meetup.com/meetup-group-tyJeUBJr/,meetup-group-tyJeUBJr,"<p>Anybody and Everybody is Welcome. I am very new to Bangkok myself, and feeling lost in a big city. I am sure there are others out there the same.</p> 
<p>This group is just about people getting together, over drinks or food, and talking about just anything that suits you. It all about having fun, finding some friends.</p> 
<p>So whether you are in Bangkok for few days or few months, or better if you are a local person, please come join in and have some casual relaxed fun</p>",1564571849,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,51,6644723,kannu,,Asia/Bangkok,31,Socializing
1.0,10316782,Project Management Institute (PMI) Thailand Chapter,active,https://www.meetup.com/pmithai/,pmithai,"<p>We represent a group of volunteer project managers organizing programs, activities, field-trips and others to help Thailand's project management community advance knowledge, grow careers, and network in various industries. We advocate proper and well-structured project management following the Project Management Institute (PMI) standards. Our core mission is to emphasize and advocate for project in Thailand to bring about flourishing achievements specifically with the imminent introduction of the ASEAN Economic Community (AEC) in 2015.</p>",1379479772,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,approval,public,13.73,100.5,161,111800692,Petros Rigas,,Asia/Bangkok,34,Tech
1.0,600885,Thailand Naturism Meetup,active,https://www.meetup.com/nature-467/,nature-467,"<p><span><strong><span>Welcome to the largest <br> Naturist Meetup Group <br> in the world.</span></strong></span></p>
<p><strong><span> <br> Thailand Naturism Meetup arranges meetings, events and <br> a forum for naturists or nudists in or visiting Thailand <br> and those that want to promote naturism worldwide.</span></strong></p>
<p><span><strong>Profile Photo Guidelines…Please follow them</strong> <br> Otherwise <strong>you may be removed as a member</strong>.</span></p>
<p><span>1. Your profile photo (1st picture)&nbsp;<strong>must contain you</strong>. <strong>Not a photo you have copied off the internet.</strong> <br> Afterwards you may upload any photos you like <br> 2. <strong>No erection penis shots</strong>,&nbsp;<strong>crotch shots</strong> or pornographic photos <br> 3.&nbsp;<strong>No Spread Eagle</strong> shots or where the <strong>genitals are the main focus point. <br> </strong> 4. Images containing nudity&nbsp;<strong>cannot</strong> contain anyone under the age of 18. <br> 5. We delete your membership if you picture contain only genitals, <br> 6. If you choose&nbsp;<strong>not to show your face</strong> then&nbsp;<strong>you may <span>NOT</span> show your genitals</strong>. <br> 7. All Photos are approved at the discretion of the administrator.</span></p>
<p><em><strong>Common hesitations and questions</strong></em> <em><strong>to being nude with others.</strong></em></p>
<p><strong><span>Everyone will think I am there for or want sex?</span> <br> </strong> <span>Naturism/Nudism is&nbsp;<strong>NOT</strong> <strong>about sex</strong>, if fact we seriously express great disapproval of anyone that expects that there be sex involved. Any member that promotes or solicits others for sex will be <strong>banned</strong>. What you do in private is up to you, but in our social setting it is unthinkable, and not allowed.</span></p>
<p><span><strong>Everyone will be staring at me!</strong></span> <br> If you walk down main street or through a mall nude, people certainly would. At a nudist meeting everyone is nude and it we would consider it to be rude to do that.</p>
<p><span><strong>I'm (pick one) too fat, too skinny, my breasts are too small, my penis is small, by body is ugly, etc.</strong></span> <br> Our members are not beauty queens or Greek gods, just ordinary people like you. Naturists never make fun or ridicule another persons body. We accept that people’s bodies are different and as son as you do also you will feel better about yours.</p>
<p><strong><span>Will people think less of me if I am a Naturist/Nudist?</span> <br> </strong> Why should they? We are not going to tell anyone that you are. If anyone does then they are not your real friends as a real friend would be understanding of your feelings. One person that will think of you differently will be you. You will feel better about your body and your self image.</p>
<p><span><strong>What if someone I know is there?</strong></span> <br> If they are at same the resort or beach, they are nude also. Now you have something else in common. And something new to share and make your friendship stronger.</p>
<p><span><strong>What if someone finds out I'm a nudist?</strong></span> <br> We go to great lengths to protect the privacy of our members and guests. Nudism is really not anything to be ashamed of; it is practiced worldwide in many cultures. Really there are a lot of people that are nudists and don’t even know it.</p>
<p><span><strong>What type of person is a Naturist or Nudist?</strong></span> <br> They are people just like you, like anyone you might meet on the street. They enjoy not wearing clothes except for perhaps cold weather. They are friendly and like to meet people of a similar mind. Some people actually practice naturism at home and don’t even know there are resorts, beaches and organizations dedicated to providing facilities for them.</p>
<p><span><strong>Is Naturism/Nudism a new trend?</strong></span> <br> Not really. In fact most early cultures of the world, people bathed in rivers and lakes without clothes and with others, in some cultures including Thai, women went topless. Being nude is probably the most common condition of people. Take for example the natives of Africa or the Amazon, when scientists go and study them, they find them without clothes. Why? Because the natives don’t know about clothes and don’t know why they would need them. They don’t compare being nude with sex. Perhaps we have lost something about being humans.</p>
<p><span><strong>Why do some people (mostly women) still keep their clothes on?</strong></span> <br> They have a difficult time getting adjusted or believing the above facts. It is also hard to change culture conditioning. In addition to the conditioning we get from advertising.</p>
<p><strong><span>Please&nbsp;remember&nbsp;this is not a dating site. <br> </span></strong> When you enter it is like going into a room where you don't know anyone. The first thing you would do is to introduce yourself. The ONE thing you would not do when first entering is go around and say hello to all the women in the group, and try to hit on them.</p>
<p><span><strong><span>Email&nbsp;Address&nbsp;- If you do not leave an&nbsp;email&nbsp;address, that is OK, but the Meetup site will delete you after 3-6 months of inactivity.</span></strong></span></p>
<p><span><strong>WE ARE NOT a dating site or a place for swingers. <br> DO NOT introduce yourself to more than 2 members at a time. <br> This is not a chat room.</strong></span></p>
<p><span><strong>DO NOT say hello to more than 3 members at one time! <br> </strong></span></p>
<p><span><span><strong>DO NOT POST sexual photos, or anything</strong></span> <span><strong>that is considered of a sexual nature.</strong></span></span></p>
<p><span>Thank You. <br> </span> <span>Bruce</span></p>",1186141507,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,approval,public_limited,13.73,100.5,2493,8675983,Gregers Moller,,Asia/Bangkok,17,Lifestyle
1.0,25121761,Bangkok Online Marketing Club: for Entrepreneurs & Startups,active,https://www.meetup.com/Bangkok-Online-Marketing-Club/,Bangkok-Online-Marketing-Club,"<p>Discover how to quit your rotten job, <b>start an online business that you love </b>- and turn your annual salary into your monthly income. The <b>Bangkok Online Marketing Club</b> is all about helping you create your dream life, so you can go anywhere, do anything and be anyone you want.</p>
<p>Why work making someone else rich when you could be <b>creating your own personal wealth?</b> Online marketing opens up an opportunity for you to reach a worldwide audience of billions, share your ideas and sell your products and services on a massive scale.</p>
<p>Whether you are an experienced online marketer or a total newbie, the <b>Bangkok Online Marketing Club </b>is here to help you. Join us at our regular meetings and you will:</p>
<p>•<b> meet fellow entrepreneurs, startup founders and business owners</b></p>
<p><b>• learn new online marketing strategies, tactics and opportunities</b></p>
<p><b>• explore the different business models for making money online</b></p>
<p><b>• have a whole lot of fun with interesting people</b></p>
<p><b>• make new friends and connect with potential business partners</b></p>
<p>We aim to hold meetings at least once a month, often with guest speakers or other special training. Our previous speakers have included million-dollar Amazon sellers, Search Engine Optimization experts and high-volume direct response marketers.</p>
<p>Be sure to join us at our next meetup...we look forward to seeing you there!</p>
<p>Best wishes</p>
<p>Rob Palmer</p>
<p>Organizer of the Bangkok Online Marketing Club <br></p>",1500941202,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,1401,184236612,Rob Palmer,"I'm an online marketer, entrepreneur and digital nomad. I love my life in amazing Thailand, and enjoy exploring other parts of the world. Want to meet up for a beer and a chat? Get in touch! Phone/Line/Whatsapp: 0958415182 Email: rob@robpalmer.com",Asia/Bangkok,2,Career & Business
